item_id,project_id,line_no,item_group,item_subgroup,specification,pay_item_description,item_description_raw,item_label,pop_wbs_code,wbs_description,wbs_rule_id
816,16,0050,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,Irrigation Replacement,Irrigation Replacement,Irrigation Replacement,1.3.G20.329200,Landscape Maintenance,landscape_default
817,16,0051,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,DR9 Pex Water Pipe,3-Inch DR9 Pex Water Pipe,DR9 Pex Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
818,16,0052,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,DIP Water Pipe,4-Inch DIP Water Pipe,DIP Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
819,16,0053,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,DIP Water Pipe,12-Inch DIP Water Pipe,DIP Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
820,16,0054,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,DIP Water Pipe,16-Inch DIP Water Pipe,DIP Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
821,16,0055,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Reduced Pressure Backflow Assembly and Enclosure,4-Inch Reduced Pressure Backflow Assembly and Enclosure,Reduced Pressure Backflow Assembly and Enclosure,,REVIEW_NEEDED,fallback_review
822,16,0056,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Reduced Pressure Detector Assembly and Enclosure,16-Inch Reduced Pressure Detector Assembly and Enclosure,Reduced Pressure Detector Assembly and Enclosure,,REVIEW_NEEDED,fallback_review
823,16,0057,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Gate Valve,3-Inch Gate Valve,Gate Valve,1.4.G30.334000,Storm Sewer,drainage_misc
824,16,0058,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Gate Valve,4-Inch Gate Valve,Gate Valve,1.4.G30.334000,Storm Sewer,drainage_misc
825,16,0059,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Gate Valve,8-Inch Gate Valve,Gate Valve,1.4.G30.334000,Storm Sewer,drainage_misc
826,16,0060,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Butterfly Valve,16-Inch Butterfly Valve,Butterfly Valve,1.4.G30.334000,Storm Sewer,drainage_misc
827,16,0061,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Water Meter,2-Inch Water Meter,Water Meter,,REVIEW_NEEDED,fallback_review
828,16,0062,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Air Release Valve Assembly,2-Inch Air Release Valve Assembly,Air Release Valve Assembly,1.4.G30.334000,Storm Sewer,drainage_misc
829,16,0063,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Central Water Meter Vault and Manifold,Central Water Meter Vault and Manifold,Central Water Meter Vault and Manifold,,REVIEW_NEEDED,fallback_review
830,16,0064,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Landside Utility Disconnections,Landside Utility Disconnections,Landside Utility Disconnections,,REVIEW_NEEDED,fallback_review
831,16,0065,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Airfield Fire Water Disconnection,Airfield Fire Water Disconnection,Airfield Fire Water Disconnection,,REVIEW_NEEDED,fallback_review
832,16,0066,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Fire Hydrant Assembly,Fire Hydrant Assembly,Fire Hydrant Assembly,1.4.G30.334000,Storm Sewer,drainage_misc
833,16,0067,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Manhole and Catch Basin Adjustment,Manhole and Catch Basin Adjustment,Manhole and Catch Basin Adjustment,1.4.G30.334000,Storm Sewer,drainage_misc
834,17,1-001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,UNCLASSIFIED,"Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization",1.7.Z10.015000,Temporary Facilities,temp_facilities
835,17,1-002,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,UNCLASSIFIED,Sweeper,Sweeper,Sweeper,1.7.Z10.015000,Temporary Facilities,temp_facilities
836,17,1-003,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,UNCLASSIFIED,Work Zone Traffic Control,Work Zone Traffic Control,Work Zone Traffic Control,1.7.Z10.013500,Safety & Controls,temp_safety_controls
837,17,1-004,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,"Temporary Erosion, Sediment, and Pollution Control","Temporary Erosion, Sediment, and Pollution Control","Temporary Erosion, Sediment, and Pollution Control",1.3.G20.313200,Erosion Control,landscape_erosion_control
838,17,1-005,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Building Removal and Backfill,Building Removal and Backfill,Building Removal and Backfill,,REVIEW_NEEDED,fallback_review
839,17,1-006,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Concrete Winch House Removal and Backfill,Concrete Winch House Removal and Backfill,Concrete Winch House Removal and Backfill,,REVIEW_NEEDED,fallback_review
840,17,1-007,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Water Well Decommission,Water Well Decommission,Water Well Decommission,,REVIEW_NEEDED,fallback_review
841,17,1-008,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Concrete Removal and Backfill,Concrete Removal and Backfill,Concrete Removal and Backfill,,REVIEW_NEEDED,fallback_review
842,17,1-009,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Pavement Removal,Pavement Removal,Pavement Removal,1.3.G20.311000,Earthwork,site_earthwork_keywords
843,17,1-010,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Aggregate Removal and Disposal,Aggregate Removal and Disposal,Aggregate Removal and Disposal,,REVIEW_NEEDED,fallback_review
844,17,1-011,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Septic Tank and Drain Field Removal,Septic Tank and Drain Field Removal,Septic Tank and Drain Field Removal,1.4.G30.334000,Storm Sewer,drainage_misc
845,17,1-012,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,"Utility Removal, Relocation, and Backfill","Utility Removal, Relocation, and Backfill","Utility Removal, Relocation, and Backfill",,REVIEW_NEEDED,fallback_review
846,17,1-013,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Common Excavation,Common Excavation,Common Excavation,1.3.G20.311000,Earthwork,site_earthwork_keywords
847,17,1-014,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Miscellaneous Removals and Backfill,Miscellaneous Removals and Backfill,Miscellaneous Removals and Backfill,,REVIEW_NEEDED,fallback_review
848,17,1-015,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,Area Seeding,Area Seeding,Area Seeding,1.3.G20.329200,Landscape Maintenance,landscape_default
849,17,1-016,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,"Fill Material, Top Soil","Fill Material, Top Soil","Fill Material, Top Soil",,REVIEW_NEEDED,fallback_review
850,17,1-017,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,"Loose Riprap, Class 50","Loose Riprap, Class 50","Loose Riprap, Class 50",1.3.G20.329200,Landscape Maintenance,landscape_default
851,17,1-018,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Lead Paint Chip Removal,Lead Paint Chip Removal,Lead Paint Chip Removal,,REVIEW_NEEDED,fallback_review
852,17,2-001,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,One - Year Landscape Maintenance,One-Year Landscape Maintenance,One - Year Landscape Maintenance,1.3.G20.329200,Landscape Maintenance,landscape_maintenance
853,18,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,"Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)","Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)",1.7.Z10.015000,Temporary Facilities,temp_facilities
854,18,0002,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Work Zone and Traffic Control,Work Zone and Traffic Control (Section 012200),Work Zone and Traffic Control (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
855,18,0003,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Sweeper,Sweeper (Section 012200),Sweeper (Section 012200),1.7.Z10.015000,Temporary Facilities,temp_facilities
856,18,0004,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Inlet Protection,Inlet Protection (Section 015713),Inlet Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
857,18,0005,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Surface Preparation - Remove Existing Markings,Surface Preparation - Remove Existing Markings (Item P-620),Surface Preparation - Remove Existing Markings (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
858,18,0006,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Pavement Markings,Pavement Markings (Item P-620),Pavement Markings (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
859,18,0007,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Reflective Media,Reflective Media (Item P-620),Reflective Media (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
860,18,0008,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Temporary Pavement Markings,Temporary Pavement Markings (Item P-620),Temporary Pavement Markings (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
861,18,0009,ROADWORK_PAVING,PAVING_EARTHWORK,P-626,Slurry Seal,Slurry Seal (Item P-626),Slurry Seal (Item P-626),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
862,18,0010,ROADWORK_PAVING,PAVING_EARTHWORK,320117,Asphalt Pavement Removal,Asphalt Pavement Removal - 2-3 Inch Depth (Section 320117),Asphalt Pavement Removal (Section 320117),1.3.G20.311000,Earthwork,site_earthwork_keywords
863,18,0011,ROADWORK_PAVING,PAVING_EARTHWORK,320117,Asphalt Concrete Surface Course,Asphalt Concrete Surface Course (Section 320117),Asphalt Concrete Surface Course (Section 320117),,REVIEW_NEEDED,fallback_review
864,18,0012,ROADWORK_PAVING,PAVING_EARTHWORK,320118,Crack Repair,Crack Repair (Section 320118),Crack Repair (Section 320118),,REVIEW_NEEDED,fallback_review
865,18,0013,ELECTRICAL,POWER_DISTRIBUTION,260500,General Electrical Removal,General Electrical Removal (Section 260500),General Electrical Removal (Section 260500),1.5.D50.260500,Electrical Distribution,electrical_distribution
866,18,0014,ELECTRICAL,POWER_DISTRIBUTION,260500,Temporary Circuit Connection,Temporary Circuit Connection (Section 260500),Temporary Circuit Connection (Section 260500),1.5.D50.260500,Electrical Distribution,electrical_distribution
867,18,0015,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer (Section 344300),Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
868,18,0016,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
869,18,0017,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer,Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
870,18,0018,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install PF Cover Plate on Existing Base Can with PF Bolts,Install PF Cover Plate on Existing Base Can with PF Bolts (Section 344300),Install PF Cover Plate on Existing Base Can with PF Bolts (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
871,18,0019,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install PF Taxiway Edge Reflector,Install PF Taxiway Edge Reflector (Section 344300),Install PF Taxiway Edge Reflector (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
872,18,0020,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A1-1,Sign A1-1 (Section 344302),Sign A1-1 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
873,18,0021,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A7-2,Sign A7-2 (Section 344302),Sign A7-2 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
874,18,0022,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A8-1,Sign A8-1 (Section 344302),Sign A8-1 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
875,18,0023,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A8-2,Sign A8-2 (Section 344302),Sign A8-2 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
876,18,0024,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign B1-1,Sign B1-1 (Section 344302),Sign B1-1 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
877,18,0025,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign B7-1,Sign B7-1 (Section 344302),Sign B7-1 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
878,18,0026,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign B8-1,Sign B8-1 (Section 344302),Sign B8-1 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
879,18,0027,ELECTRICAL,AIRFIELD_SIGNAGE,UNCLASSIFIED,Sign UL-1 Section 344302),Sign UL-1 Section 344302),Sign UL-1 Section 344302),1.5.D50.260500,Electrical Distribution,electrical_distribution
880,18,0028,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign UL-2,Sign UL-2 (Section 344302),Sign UL-2 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
881,19,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,UNCLASSIFIED,"Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization",1.7.Z10.015000,Temporary Facilities,temp_facilities
882,19,0002,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Barge and Access Equipment,Barge and Access Equipment,Barge and Access Equipment,,REVIEW_NEEDED,fallback_review
883,19,0003,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Containment,Containment,Containment,,REVIEW_NEEDED,fallback_review
884,19,0004,ELECTRICAL,AIRFIELD_LIGHTING,UNCLASSIFIED,Hollow Core Deck Panel Replacement,Hollow Core Deck Panel Replacement,Hollow Core Deck Panel Replacement,1.5.D50.260500,Electrical Distribution,electrical_distribution
885,19,0005,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Crack Repair,Deck Crack Repair,Deck Crack Repair,,REVIEW_NEEDED,fallback_review
886,19,0006,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Soffit and Vertical Crack Repair,Soffit and Vertical Crack Repair,Soffit and Vertical Crack Repair,,REVIEW_NEEDED,fallback_review
887,19,0007,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Delamination and Spall Repair,Deck Delamination and Spall Repair,Deck Delamination and Spall Repair,,REVIEW_NEEDED,fallback_review
888,19,0008,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Delamination and Spall Repair with Anodes,Deck Delamination and Spall Repair with Anodes,Deck Delamination and Spall Repair with Anodes,,REVIEW_NEEDED,fallback_review
889,19,0009,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Soffit and Vertical Face Delamination and Spall Repair,Soffit and Vertical Face Delamination and Spall Repair,Soffit and Vertical Face Delamination and Spall Repair,,REVIEW_NEEDED,fallback_review
890,19,0010,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Soffit and Vertical Face Delamination and Spall Repair with Anodes,Soffit and Vertical Face Delamination and Spall Repair with Anodes,Soffit and Vertical Face Delamination and Spall Repair with Anodes,,REVIEW_NEEDED,fallback_review
891,19,0011,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Pile Spall Repair,Pile Spall Repair,Pile Spall Repair,,REVIEW_NEEDED,fallback_review
892,19,0012,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Pile Crack Repair,Pile Crack Repair,Pile Crack Repair,,REVIEW_NEEDED,fallback_review
893,19,0013,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Joint Repair,Joint Repair,Joint Repair,,REVIEW_NEEDED,fallback_review
894,19,0014,ELECTRICAL,AIRFIELD_LIGHTING,UNCLASSIFIED,Joint Repair at Panel Step,Joint Repair at Panel Step,Joint Repair at Panel Step,1.5.D50.260500,Electrical Distribution,electrical_distribution
895,19,0015,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Surface Repair,Deck Surface Repair,Deck Surface Repair,,REVIEW_NEEDED,fallback_review
896,19,0016,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Surface Repair with Cathodic Protection,Deck Surface Repair with Cathodic Protection,Deck Surface Repair with Cathodic Protection,,REVIEW_NEEDED,fallback_review
897,19,0017,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Topping Replacement,Deck Topping Replacement,Deck Topping Replacement,,REVIEW_NEEDED,fallback_review
898,19,0018,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Deck Topping Repair,Deck Topping Repair,Deck Topping Repair,,REVIEW_NEEDED,fallback_review
899,19,0019,ELECTRICAL,AIRFIELD_LIGHTING,UNCLASSIFIED,Fender Panel Rehabilitation,Fender Panel Rehabilitation,Fender Panel Rehabilitation,1.5.D50.260500,Electrical Distribution,electrical_distribution
900,19,0020,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Trestle Cross - Brace Rehabilitation,Trestle Cross-Brace Rehabilitation,Trestle Cross - Brace Rehabilitation,,REVIEW_NEEDED,fallback_review
901,19,0021,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Remove and Replace Embedded Anodes,Remove and Replace Embedded Anodes,Remove and Replace Embedded Anodes,,REVIEW_NEEDED,fallback_review
902,19,0022,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Metalizing Repairs,Metalizing Repairs,Metalizing Repairs,,REVIEW_NEEDED,fallback_review
903,19,0023,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Metalizing System at Edge Beams,Metalizing System at Edge Beams,Metalizing System at Edge Beams,,REVIEW_NEEDED,fallback_review
904,19,0024,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Remove and Replace Compression Seal,Remove and Replace Compression Seal,Remove and Replace Compression Seal,,REVIEW_NEEDED,fallback_review
905,19,0025,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Concrete Pad Demolition and Repair,Concrete Pad Demolition and Repair,Concrete Pad Demolition and Repair,,REVIEW_NEEDED,fallback_review
906,20,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,"Mobilization, Cleanup, and Demobilization","Mobilization, Cleanup, and Demobilization (Section 012200)","Mobilization, Cleanup, and Demobilization (Section 012200)",1.7.Z10.015000,Temporary Facilities,temp_facilities
907,20,0002,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Sweeper,Sweeper (Section 012200),Sweeper (Section 012200),1.7.Z10.015000,Temporary Facilities,temp_facilities
908,20,0003,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Security Control Monitoring,Security Control Monitoring (Section 012200),Security Control Monitoring (Section 012200),1.6.F10.281300,Access Control,temp_security_access_control
909,20,0004,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Work Zone and Traffic Control,Work Zone and Traffic Control (Section 012200),Work Zone and Traffic Control (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
910,20,0005,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Escort,Escort (Section 012200),Escort (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
911,20,0006,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Construction Survey,Construction Survey (Section 012200),Construction Survey (Section 012200),1.7.Z10.015000,Temporary Facilities,temp_facilities
912,20,0007,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Inlet Protection,Inlet Protection (Section 015713),Inlet Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
913,20,0008,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Trench Drain Protection,Trench Drain Protection (Section 015713),Trench Drain Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
914,20,0009,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,024113,Building Demolition,Building Demolition (Section 024113),Building Demolition (Section 024113),,REVIEW_NEEDED,fallback_review
915,20,0010,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,024113,Building Slab and Foundation Removal,Building Slab and Foundation Removal (Section 024113),Building Slab and Foundation Removal (Section 024113),,REVIEW_NEEDED,fallback_review
916,20,0011,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,026100,Contaminated Material Excavation and Disposal,Contaminated Material Excavation and Disposal (Section 026100),Contaminated Material Excavation and Disposal (Section 026100),,REVIEW_NEEDED,fallback_review
917,20,0012,ELECTRICAL,POWER_DISTRIBUTION,260500,Demolition of Existing Electrical Equipment on Work Site,Demolition of Existing Electrical Equipment on Work Site (Section 260500),Demolition of Existing Electrical Equipment on Work Site (Section 260500),1.5.D50.260500,Electrical Distribution,electrical_distribution
918,20,0013,ELECTRICAL,POWER_DISTRIBUTION,260500,Install Handholes for Power,Install Handholes for Power (Section 260500),Install Handholes for Power (Section 260500),1.5.D50.260500,Electrical Distribution,electrical_distribution
919,20,0014,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,312300,Connection to Existing Storm Drainage System,Connection to Existing Storm Drainage System (Section 312300),Connection to Existing Storm Drainage System (Section 312300),1.4.G30.334000,Storm Sewer,drainage_misc
920,20,0015,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,312300,Existing Manhole/Inlet Adjustment to Grade,Existing Manhole/Inlet Adjustment to Grade (Section 312300),Existing Manhole/Inlet Adjustment to Grade (Section 312300),1.4.G30.334000,Storm Sewer,drainage_misc
